tourist_id,age,sex,nationality,trip_start,trip_end,itinerary,emergency_contact_hash
bc0dd490-5d8d-49a3-a286-24575a966b95,24,M,French,2025-08-30T21:04:02.603681,2025-09-09T21:04:02.603681,"[{'lat': 12.431390952839175, 'lng': 76.56551210370172, 'planned_arrival_iso': '2025-08-31T03:04:02.603681', 'name': 'Brindavan Gardens'}, {'lat': 12.311002501172164, 'lng': 76.65051915050773, 'planned_arrival_iso': '2025-08-31T05:04:02.603681', 'name': ""St. Philomena's Church""}, {'lat': 12.252194247853572, 'lng': 76.77116126513812, 'planned_arrival_iso': '2025-08-31T07:04:02.603681', 'name': 'Outskirts Area'}, {'lat': 12.301376016217167, 'lng': 76.65237423324926, 'planned_arrival_iso': '2025-08-31T10:04:02.603681', 'name': 'Mysuru Palace'}, {'lat': 12.261361318752735, 'lng': 76.67625365536414, 'planned_arrival_iso': '2025-08-31T17:04:02.603681', 'name': 'Chamundi Hills'}, {'lat': 12.30533859837758, 'lng': 76.64762640722591, 'planned_arrival_iso': '2025-08-31T21:04:02.603681', 'name': 'Devaraja Market'}, {'lat': 12.300978255492192, 'lng': 76.70205036662752, 'planned_arrival_iso': '2025-09-01T03:04:02.603681', 'name': 'Zoo'}]",hash_56386196d4a845dc
a58ae7fe-fe7e-4019-aca3-3b836a41d39b,53,F,Italian,2025-08-13T21:04:02.619682,2025-08-27T21:04:02.619682,"[{'lat': 12.426671635810129, 'lng': 76.56921768394997, 'planned_arrival_iso': '2025-08-13T23:04:02.619682', 'name': 'Brindavan Gardens'}, {'lat': 12.299661469652843, 'lng': 76.65377245861073, 'planned_arrival_iso': '2025-08-14T06:04:02.619682', 'name': 'Railway Station Area'}, {'lat': 12.315492881385593, 'lng': 76.6876739718173, 'planned_arrival_iso': '2025-08-14T10:04:02.619682', 'name': 'Zoo'}, {'lat': 12.303507272735306, 'lng': 76.68410763898103, 'planned_arrival_iso': '2025-08-14T15:04:02.619682', 'name': 'Devaraja Market'}, {'lat': 12.292250776517681, 'lng': 76.64500764625608, 'planned_arrival_iso': '2025-08-14T19:04:02.619682', 'name': 'Mysuru Palace'}]",hash_4989b652431e475e
6419d33d-3717-4bc3-b505-f52b57b23bc1,28,M,Canadian,2025-08-22T21:04:02.629681,2025-09-01T21:04:02.629681,"[{'lat': 12.249468883720565, 'lng': 76.77718182256537, 'planned_arrival_iso': '2025-08-22T23:04:02.629681', 'name': 'Outskirts Area'}, {'lat': 12.42602817249313, 'lng': 76.57304631656218, 'planned_arrival_iso': '2025-08-23T03:04:02.629681', 'name': 'Brindavan Gardens'}, {'lat': 12.302836009593605, 'lng': 76.65138353973462, 'planned_arrival_iso': '2025-08-23T09:04:02.629681', 'name': ""St. Philomena's Church""}, {'lat': 12.289720841446654, 'lng': 76.66663367634351, 'planned_arrival_iso': '2025-08-23T14:04:02.629681', 'name': 'Mysuru Palace'}, {'lat': 12.31893331120881, 'lng': 76.64312875872169, 'planned_arrival_iso': '2025-08-23T19:04:02.629681', 'name': 'Devaraja Market'}, {'lat': 12.28757834126056, 'lng': 76.66615282590436, 'planned_arrival_iso': '2025-08-23T22:04:02.629681', 'name': 'Chamundi Hills'}]",hash_db5893bf90544ee1
fb32ac06-a8f0-42b8-9204-07d3d8a48cb0,33,M,German,2025-08-13T21:04:02.642682,2025-08-16T21:04:02.642682,"[{'lat': 12.423205026634493, 'lng': 76.58830836787311, 'planned_arrival_iso': '2025-08-14T00:04:02.642682', 'name': 'Brindavan Gardens'}, {'lat': 12.319630183939598, 'lng': 76.64812945141118, 'planned_arrival_iso': '2025-08-14T05:04:02.642682', 'name': ""St. Philomena's Church""}, {'lat': 12.246513620567747, 'lng': 76.73690800712184, 'planned_arrival_iso': '2025-08-14T07:04:02.642682', 'name': 'Outskirts Area'}, {'lat': 12.301142547314814, 'lng': 76.67678226475468, 'planned_arrival_iso': '2025-08-14T11:04:02.642682', 'name': 'Zoo'}, {'lat': 12.30722678735463, 'lng': 76.65233937196327, 'planned_arrival_iso': '2025-08-14T15:04:02.642682', 'name': 'Railway Station Area'}, {'lat': 12.278455856644204, 'lng': 76.62757258785838, 'planned_arrival_iso': '2025-08-14T18:04:02.642682', 'name': 'Mysuru Palace'}]",hash_1bc0b24bcdb54b4d
c629710b-a984-444b-8e61-6fda1ac70f49,41,M,Australian,2025-08-22T21:04:02.654681,2025-08-28T21:04:02.654681,"[{'lat': 12.30762736279272, 'lng': 76.66944270220803, 'planned_arrival_iso': '2025-08-23T00:04:02.654681', 'name': 'Devaraja Market'}, {'lat': 12.325192283982956, 'lng': 76.63898754949876, 'planned_arrival_iso': '2025-08-23T02:04:02.654681', 'name': 'Railway Station Area'}, {'lat': 12.2590412530723, 'lng': 76.73188222971856, 'planned_arrival_iso': '2025-08-23T05:04:02.654681', 'name': 'Outskirts Area'}, {'lat': 12.416194531951367, 'lng': 76.56466513052659, 'planned_arrival_iso': '2025-08-23T08:04:02.654681', 'name': 'Brindavan Gardens'}, {'lat': 12.297947414738994, 'lng': 76.67631516224361, 'planned_arrival_iso': '2025-08-23T12:04:02.654681', 'name': 'Zoo'}, {'lat': 12.322580680782686, 'lng': 76.65795348272255, 'planned_arrival_iso': '2025-08-23T14:04:02.654681', 'name': ""St. Philomena's Church""}, {'lat': 12.276548715378423, 'lng': 76.68991260996515, 'planned_arrival_iso': '2025-08-23T16:04:02.654681', 'name': 'Chamundi Hills'}]",hash_229795653e2d41f2
d529c053-44b8-41f5-9eab-8cab5bcf5538,60,F,Indian,2025-08-17T21:04:02.665682,2025-08-19T21:04:02.665682,"[{'lat': 12.301812145370489, 'lng': 76.62369334248895, 'planned_arrival_iso': '2025-08-18T02:04:02.665682', 'name': 'Railway Station Area'}, {'lat': 12.318066828714862, 'lng': 76.63989689923109, 'planned_arrival_iso': '2025-08-18T08:04:02.665682', 'name': 'Devaraja Market'}, {'lat': 12.310140443265984, 'lng': 76.65092162159677, 'planned_arrival_iso': '2025-08-18T15:04:02.665682', 'name': ""St. Philomena's Church""}, {'lat': 12.283666504217155, 'lng': 76.68389835078233, 'planned_arrival_iso': '2025-08-18T17:04:02.665682', 'name': 'Zoo'}]",hash_658ffaed4e43427c
8c054b2f-0d5b-4ba3-bf96-7a0419a84ce2,57,Other,French,2025-08-11T21:04:02.676794,2025-08-18T21:04:02.676794,"[{'lat': 12.298483796693287, 'lng': 76.68030913855033, 'planned_arrival_iso': '2025-08-12T02:04:02.676794', 'name': 'Mysuru Palace'}, {'lat': 12.328970511324178, 'lng': 76.65695273670862, 'planned_arrival_iso': '2025-08-12T08:04:02.676794', 'name': ""St. Philomena's Church""}, {'lat': 12.421336768560096, 'lng': 76.57906321499628, 'planned_arrival_iso': '2025-08-12T10:04:02.676794', 'name': 'Brindavan Gardens'}, {'lat': 12.293213512628606, 'lng': 76.66480325596513, 'planned_arrival_iso': '2025-08-12T16:04:02.676794', 'name': 'Devaraja Market'}]",hash_57c7cbe86ff047f2
1c18b622-471b-4b54-8309-182284380571,26,Other,Italian,2025-08-29T21:04:02.686786,2025-09-05T21:04:02.686786,"[{'lat': 12.407021001515206, 'lng': 76.5854607030516, 'planned_arrival_iso': '2025-08-30T01:04:02.686786', 'name': 'Brindavan Gardens'}, {'lat': 12.266701147570483, 'lng': 76.66935107413201, 'planned_arrival_iso': '2025-08-30T06:04:02.686786', 'name': 'Chamundi Hills'}, {'lat': 12.312672405603863, 'lng': 76.64625671217178, 'planned_arrival_iso': '2025-08-30T08:04:02.686786', 'name': 'Mysuru Palace'}, {'lat': 12.33533852773289, 'lng': 76.6372887432865, 'planned_arrival_iso': '2025-08-30T15:04:02.686786', 'name': ""St. Philomena's Church""}, {'lat': 12.242640897697859, 'lng': 76.755383624915, 'planned_arrival_iso': '2025-08-30T22:04:02.686786', 'name': 'Outskirts Area'}, {'lat': 12.305838799157526, 'lng': 76.64901661759906, 'planned_arrival_iso': '2025-08-31T02:04:02.686786', 'name': 'Devaraja Market'}, {'lat': 12.29638121651021, 'lng': 76.65175236132967, 'planned_arrival_iso': '2025-08-31T05:04:02.686786', 'name': 'Railway Station Area'}]",hash_7a4906bb084c4f2c
905f2ab1-2fba-4359-8193-f4fccb9d936a,63,F,Italian,2025-09-03T21:04:02.706790,2025-09-11T21:04:02.706790,"[{'lat': 12.304007571901005, 'lng': 76.63332879614136, 'planned_arrival_iso': '2025-09-04T02:04:02.706790', 'name': ""St. Philomena's Church""}, {'lat': 12.298817655681125, 'lng': 76.6243284441815, 'planned_arrival_iso': '2025-09-04T08:04:02.706790', 'name': 'Railway Station Area'}, {'lat': 12.29212471475696, 'lng': 76.66103329465896, 'planned_arrival_iso': '2025-09-04T10:04:02.706790', 'name': 'Devaraja Market'}, {'lat': 12.436931142056165, 'lng': 76.57403003046826, 'planned_arrival_iso': '2025-09-04T12:04:02.706790', 'name': 'Brindavan Gardens'}]",hash_260d5fffd7f148bd
ff806ccf-21aa-46e0-8d1f-5de2b532a32e,53,Other,French,2025-08-13T21:04:02.715684,2025-08-25T21:04:02.715684,"[{'lat': 12.307721444603333, 'lng': 76.66660615932865, 'planned_arrival_iso': '2025-08-14T01:04:02.715684', 'name': 'Mysuru Palace'}, {'lat': 12.304633092586188, 'lng': 76.69022570150008, 'planned_arrival_iso': '2025-08-14T03:04:02.715684', 'name': 'Zoo'}, {'lat': 12.313342807664851, 'lng': 76.650738935289, 'planned_arrival_iso': '2025-08-14T10:04:02.715684', 'name': ""St. Philomena's Church""}, {'lat': 12.324078928495204, 'lng': 76.6332441753236, 'planned_arrival_iso': '2025-08-14T15:04:02.715684', 'name': 'Railway Station Area'}, {'lat': 12.25385296841157, 'lng': 76.7438743092392, 'planned_arrival_iso': '2025-08-14T17:04:02.715684', 'name': 'Outskirts Area'}, {'lat': 12.295849127963642, 'lng': 76.64330116801693, 'planned_arrival_iso': '2025-08-14T23:04:02.715684', 'name': 'Devaraja Market'}, {'lat': 12.410927472466177, 'lng': 76.57228425318405, 'planned_arrival_iso': '2025-08-15T03:04:02.715684', 'name': 'Brindavan Gardens'}, {'lat': 12.269192496647783, 'lng': 76.68801268960294, 'planned_arrival_iso': '2025-08-15T08:04:02.715684', 'name': 'Chamundi Hills'}]",hash_995856e77a094933
2c120407-17d0-4e3c-b2d5-10ca2add9b0a,30,F,American,2025-09-05T21:04:02.740780,2025-09-08T21:04:02.740780,"[{'lat': 12.32880581561989, 'lng': 76.6253572472973, 'planned_arrival_iso': '2025-09-06T04:04:02.740780', 'name': ""St. Philomena's Church""}, {'lat': 12.311230302821018, 'lng': 76.67569720472869, 'planned_arrival_iso': '2025-09-06T09:04:02.740780', 'name': 'Zoo'}, {'lat': 12.4198242500774, 'lng': 76.59451238163572, 'planned_arrival_iso': '2025-09-06T13:04:02.740780', 'name': 'Brindavan Gardens'}, {'lat': 12.262647067006759, 'lng': 76.6669880386875, 'planned_arrival_iso': '2025-09-06T16:04:02.740780', 'name': 'Chamundi Hills'}, {'lat': 12.236557584556607, 'lng': 76.75331026669097, 'planned_arrival_iso': '2025-09-06T20:04:02.740780', 'name': 'Outskirts Area'}, {'lat': 12.310402961523536, 'lng': 76.65448066677796, 'planned_arrival_iso': '2025-09-07T03:04:02.740780', 'name': 'Mysuru Palace'}, {'lat': 12.290650130957603, 'lng': 76.64253866230696, 'planned_arrival_iso': '2025-09-07T08:04:02.740780', 'name': 'Devaraja Market'}]",hash_7c7a625a34d9466e
4a9fdf4b-3d3b-4d97-99d3-56c418b4d545,47,F,Spanish,2025-08-14T21:04:02.766684,2025-08-27T21:04:02.766684,"[{'lat': 12.309849340367865, 'lng': 76.65811919944505, 'planned_arrival_iso': '2025-08-14T23:04:02.766684', 'name': 'Mysuru Palace'}, {'lat': 12.301737929556202, 'lng': 76.64933096114365, 'planned_arrival_iso': '2025-08-15T03:04:02.766684', 'name': 'Railway Station Area'}, {'lat': 12.422036423305487, 'lng': 76.57283847072954, 'planned_arrival_iso': '2025-08-15T09:04:02.766684', 'name': 'Brindavan Gardens'}, {'lat': 12.318028821071342, 'lng': 76.64628092150133, 'planned_arrival_iso': '2025-08-15T12:04:02.766684', 'name': ""St. Philomena's Church""}, {'lat': 12.244347091707644, 'lng': 76.75339002327765, 'planned_arrival_iso': '2025-08-15T17:04:02.766684', 'name': 'Outskirts Area'}, {'lat': 12.299270953698592, 'lng': 76.68434294564278, 'planned_arrival_iso': '2025-08-15T19:04:02.766684', 'name': 'Zoo'}, {'lat': 12.302588995417038, 'lng': 76.66424634138198, 'planned_arrival_iso': '2025-08-16T00:04:02.766684', 'name': 'Devaraja Market'}]",hash_fb918fd91bd244b2
842ae6c5-4de8-4ef8-ba9f-a696d7ecca63,64,M,Canadian,2025-09-09T21:04:02.791688,2025-09-15T21:04:02.791688,"[{'lat': 12.33186212148658, 'lng': 76.65034199027039, 'planned_arrival_iso': '2025-09-10T01:04:02.791688', 'name': 'Devaraja Market'}, {'lat': 12.317147659760469, 'lng': 76.61606448332908, 'planned_arrival_iso': '2025-09-10T04:04:02.791688', 'name': ""St. Philomena's Church""}, {'lat': 12.260211165013631, 'lng': 76.73989993655142, 'planned_arrival_iso': '2025-09-10T09:04:02.791688', 'name': 'Outskirts Area'}, {'lat': 12.262779310552002, 'lng': 76.66980836968092, 'planned_arrival_iso': '2025-09-10T16:04:02.791688', 'name': 'Chamundi Hills'}]",hash_e0159e98b19946ba
b035f652-b973-47a9-8b69-f0b545a7ad80,33,F,British,2025-08-18T21:04:02.807687,2025-08-29T21:04:02.807687,"[{'lat': 12.30173618914789, 'lng': 76.67514804827205, 'planned_arrival_iso': '2025-08-19T01:04:02.807687', 'name': 'Zoo'}, {'lat': 12.252387931960966, 'lng': 76.7434497574657, 'planned_arrival_iso': '2025-08-19T06:04:02.807687', 'name': 'Outskirts Area'}, {'lat': 12.3085954848342, 'lng': 76.63801857682975, 'planned_arrival_iso': '2025-08-19T10:04:02.807687', 'name': ""St. Philomena's Church""}, {'lat': 12.279850874564723, 'lng': 76.67049236219867, 'planned_arrival_iso': '2025-08-19T13:04:02.807687', 'name': 'Devaraja Market'}]",hash_85cebcbca8ad427e
044db74e-9d76-4486-92d7-5944278869e7,67,F,Australian,2025-08-22T21:04:02.820287,2025-09-01T21:04:02.820287,"[{'lat': 12.436014963740009, 'lng': 76.56834502556052, 'planned_arrival_iso': '2025-08-23T03:04:02.820287', 'name': 'Brindavan Gardens'}, {'lat': 12.324625904064037, 'lng': 76.64960230404134, 'planned_arrival_iso': '2025-08-23T10:04:02.820287', 'name': ""St. Philomena's Church""}, {'lat': 12.294285547244298, 'lng': 76.66207077785471, 'planned_arrival_iso': '2025-08-23T16:04:02.820287', 'name': 'Devaraja Market'}, {'lat': 12.300331835995403, 'lng': 76.66140055951549, 'planned_arrival_iso': '2025-08-23T20:04:02.820287', 'name': 'Mysuru Palace'}, {'lat': 12.326896216756214, 'lng': 76.69121279836891, 'planned_arrival_iso': '2025-08-23T23:04:02.820287', 'name': 'Zoo'}]",hash_6dfa0c2bb9cd469c
d9b5b8fc-d980-4e65-ac6c-d4e902e504b4,32,M,French,2025-09-04T21:04:02.840385,2025-09-16T21:04:02.840385,"[{'lat': 12.307527515477855, 'lng': 76.63418942716437, 'planned_arrival_iso': '2025-09-05T03:04:02.840385', 'name': ""St. Philomena's Church""}, {'lat': 12.29634463503867, 'lng': 76.66114687867265, 'planned_arrival_iso': '2025-09-05T08:04:02.840385', 'name': 'Devaraja Market'}, {'lat': 12.293053200021125, 'lng': 76.67968345800395, 'planned_arrival_iso': '2025-09-05T15:04:02.840385', 'name': 'Zoo'}, {'lat': 12.262796759546804, 'lng': 76.74886106972058, 'planned_arrival_iso': '2025-09-05T22:04:02.840385', 'name': 'Outskirts Area'}]",hash_2b4e191343c74c7b
25bdbcd7-5992-403f-8a87-c680547bc495,44,F,Australian,2025-08-18T21:04:02.855285,2025-08-30T21:04:02.855285,"[{'lat': 12.28606297202756, 'lng': 76.67012510158034, 'planned_arrival_iso': '2025-08-19T00:04:02.855285', 'name': 'Zoo'}, {'lat': 12.424587176856607, 'lng': 76.56764695017306, 'planned_arrival_iso': '2025-08-19T03:04:02.855285', 'name': 'Brindavan Gardens'}, {'lat': 12.304691092728243, 'lng': 76.63417714251592, 'planned_arrival_iso': '2025-08-19T10:04:02.855285', 'name': 'Railway Station Area'}, {'lat': 12.302028370844473, 'lng': 76.64806161978306, 'planned_arrival_iso': '2025-08-19T14:04:02.855285', 'name': 'Mysuru Palace'}, {'lat': 12.26556862830565, 'lng': 76.76638480282874, 'planned_arrival_iso': '2025-08-19T17:04:02.855285', 'name': 'Outskirts Area'}, {'lat': 12.261244577603335, 'lng': 76.68399303219437, 'planned_arrival_iso': '2025-08-19T19:04:02.855285', 'name': 'Chamundi Hills'}, {'lat': 12.306114255650352, 'lng': 76.64577028664486, 'planned_arrival_iso': '2025-08-20T00:04:02.855285', 'name': 'Devaraja Market'}]",hash_c7a66bb485d64163
7516d707-59b9-48f3-b104-f3d6d3b32762,19,M,American,2025-08-25T21:04:02.909403,2025-08-29T21:04:02.909403,"[{'lat': 12.410573881100385, 'lng': 76.56277043832449, 'planned_arrival_iso': '2025-08-25T23:04:02.909403', 'name': 'Brindavan Gardens'}, {'lat': 12.325319896045706, 'lng': 76.6373234380458, 'planned_arrival_iso': '2025-08-26T02:04:02.909403', 'name': ""St. Philomena's Church""}, {'lat': 12.299871197557627, 'lng': 76.66305169562023, 'planned_arrival_iso': '2025-08-26T07:04:02.909403', 'name': 'Mysuru Palace'}, {'lat': 12.31505720706482, 'lng': 76.64297136489687, 'planned_arrival_iso': '2025-08-26T09:04:02.909403', 'name': 'Railway Station Area'}, {'lat': 12.299549822381806, 'lng': 76.68971431160897, 'planned_arrival_iso': '2025-08-26T16:04:02.909403', 'name': 'Zoo'}, {'lat': 12.294466746765856, 'lng': 76.64123649735805, 'planned_arrival_iso': '2025-08-26T23:04:02.909403', 'name': 'Devaraja Market'}, {'lat': 12.272003341387093, 'lng': 76.69101002388737, 'planned_arrival_iso': '2025-08-27T06:04:02.909403', 'name': 'Chamundi Hills'}, {'lat': 12.25426108217622, 'lng': 76.76281888181624, 'planned_arrival_iso': '2025-08-27T09:04:02.909403', 'name': 'Outskirts Area'}]",hash_920b0e9962dd414d
bd085fd3-c662-4aaf-a103-8b15e0a606df,69,M,Spanish,2025-09-01T21:04:03.031132,2025-09-12T21:04:03.031132,"[{'lat': 12.305551662204042, 'lng': 76.64863815232883, 'planned_arrival_iso': '2025-09-02T00:04:03.031132', 'name': 'Mysuru Palace'}, {'lat': 12.419715662105615, 'lng': 76.57745274497715, 'planned_arrival_iso': '2025-09-02T05:04:03.031132', 'name': 'Brindavan Gardens'}, {'lat': 12.304211765631162, 'lng': 76.63724754121603, 'planned_arrival_iso': '2025-09-02T09:04:03.031132', 'name': ""St. Philomena's Church""}, {'lat': 12.252811171692617, 'lng': 76.75390615258826, 'planned_arrival_iso': '2025-09-02T12:04:03.031132', 'name': 'Outskirts Area'}, {'lat': 12.297244648201874, 'lng': 76.66000122518388, 'planned_arrival_iso': '2025-09-02T15:04:03.031132', 'name': 'Devaraja Market'}, {'lat': 12.269679327053508, 'lng': 76.64344465069001, 'planned_arrival_iso': '2025-09-02T21:04:03.031132', 'name': 'Chamundi Hills'}, {'lat': 12.290026337011474, 'lng': 76.66374829148677, 'planned_arrival_iso': '2025-09-03T00:04:03.031132', 'name': 'Railway Station Area'}, {'lat': 12.328397483918968, 'lng': 76.6702330101108, 'planned_arrival_iso': '2025-09-03T05:04:03.031132', 'name': 'Zoo'}]",hash_22dc6f4458ee4606
b619a867-e36b-4075-81aa-2559b31ee215,56,M,French,2025-09-05T21:04:03.123254,2025-09-19T21:04:03.123254,"[{'lat': 12.308069098670005, 'lng': 76.68043716321726, 'planned_arrival_iso': '2025-09-05T23:04:03.123254', 'name': 'Zoo'}, {'lat': 12.294835095887498, 'lng': 76.64515449533985, 'planned_arrival_iso': '2025-09-06T02:04:03.123254', 'name': 'Railway Station Area'}, {'lat': 12.313339614356563, 'lng': 76.65157085306124, 'planned_arrival_iso': '2025-09-06T09:04:03.123254', 'name': 'Mysuru Palace'}, {'lat': 12.23768643448485, 'lng': 76.76656533224174, 'planned_arrival_iso': '2025-09-06T15:04:03.123254', 'name': 'Outskirts Area'}, {'lat': 12.40938710463974, 'lng': 76.56435303620296, 'planned_arrival_iso': '2025-09-06T20:04:03.123254', 'name': 'Brindavan Gardens'}, {'lat': 12.321028256802041, 'lng': 76.6389581685358, 'planned_arrival_iso': '2025-09-07T03:04:03.123254', 'name': ""St. Philomena's Church""}, {'lat': 12.333793709182011, 'lng': 76.67003479902334, 'planned_arrival_iso': '2025-09-07T07:04:03.123254', 'name': 'Devaraja Market'}]",hash_0410f1dc511942a2
817c70fb-2b7e-4f3c-9dc3-95f0c3b0145a,66,F,American,2025-09-02T21:04:03.325092,2025-09-13T21:04:03.325092,"[{'lat': 12.30067926765115, 'lng': 76.69205162356762, 'planned_arrival_iso': '2025-09-03T00:04:03.325092', 'name': 'Zoo'}, {'lat': 12.425730338602543, 'lng': 76.56729617771859, 'planned_arrival_iso': '2025-09-03T05:04:03.325092', 'name': 'Brindavan Gardens'}, {'lat': 12.31960270482984, 'lng': 76.64363889106725, 'planned_arrival_iso': '2025-09-03T10:04:03.325092', 'name': 'Railway Station Area'}, {'lat': 12.28818177921529, 'lng': 76.64685458371183, 'planned_arrival_iso': '2025-09-03T17:04:03.325092', 'name': 'Mysuru Palace'}, {'lat': 12.32908557718942, 'lng': 76.6599060615421, 'planned_arrival_iso': '2025-09-04T00:04:03.325092', 'name': ""St. Philomena's Church""}, {'lat': 12.26959158664888, 'lng': 76.66617113701113, 'planned_arrival_iso': '2025-09-04T05:04:03.325092', 'name': 'Chamundi Hills'}, {'lat': 12.314627128058747, 'lng': 76.64072376759411, 'planned_arrival_iso': '2025-09-04T10:04:03.325092', 'name': 'Devaraja Market'}]",hash_225be8f7ecd44dcb
db1bea79-9f43-4e77-9fc0-2f9a46a524db,44,Other,Italian,2025-08-16T21:04:03.460574,2025-08-18T21:04:03.460574,"[{'lat': 12.29511684237422, 'lng': 76.6817779036479, 'planned_arrival_iso': '2025-08-17T04:04:03.460574', 'name': 'Zoo'}, {'lat': 12.234417245214013, 'lng': 76.74485422217896, 'planned_arrival_iso': '2025-08-17T10:04:03.460574', 'name': 'Outskirts Area'}, {'lat': 12.27696773126738, 'lng': 76.67204314009722, 'planned_arrival_iso': '2025-08-17T12:04:03.460574', 'name': 'Chamundi Hills'}, {'lat': 12.304996952979138, 'lng': 76.65926764926114, 'planned_arrival_iso': '2025-08-17T16:04:03.460574', 'name': 'Devaraja Market'}, {'lat': 12.423597118129294, 'lng': 76.56452889690357, 'planned_arrival_iso': '2025-08-17T18:04:03.460574', 'name': 'Brindavan Gardens'}, {'lat': 12.305311485166074, 'lng': 76.63777157799485, 'planned_arrival_iso': '2025-08-17T23:04:03.460574', 'name': 'Mysuru Palace'}, {'lat': 12.33140418478924, 'lng': 76.64428406889897, 'planned_arrival_iso': '2025-08-18T02:04:03.460574', 'name': ""St. Philomena's Church""}, {'lat': 12.306357405023707, 'lng': 76.63488465867333, 'planned_arrival_iso': '2025-08-18T07:04:03.460574', 'name': 'Railway Station Area'}]",hash_bc585c211b3647cd
4df9e567-9d2b-4009-8036-98286c690617,49,M,Australian,2025-09-03T21:04:03.527554,2025-09-17T21:04:03.527554,"[{'lat': 12.299987863296497, 'lng': 76.656571480984, 'planned_arrival_iso': '2025-09-04T01:04:03.527554', 'name': 'Mysuru Palace'}, {'lat': 12.308067265481583, 'lng': 76.62946681730294, 'planned_arrival_iso': '2025-09-04T05:04:03.527554', 'name': 'Railway Station Area'}, {'lat': 12.298756877628547, 'lng': 76.63785255578173, 'planned_arrival_iso': '2025-09-04T07:04:03.527554', 'name': ""St. Philomena's Church""}, {'lat': 12.416988775607257, 'lng': 76.5750710986041, 'planned_arrival_iso': '2025-09-04T12:04:03.527554', 'name': 'Brindavan Gardens'}]",hash_3727668542e74fd1
1835b722-c344-46e8-8de4-879c2a05251c,64,M,Canadian,2025-08-14T21:04:03.562570,2025-08-19T21:04:03.562570,"[{'lat': 12.30239372903923, 'lng': 76.63095179564145, 'planned_arrival_iso': '2025-08-14T23:04:03.562570', 'name': 'Railway Station Area'}, {'lat': 12.329001141174881, 'lng': 76.632430464361, 'planned_arrival_iso': '2025-08-15T04:04:03.562570', 'name': ""St. Philomena's Church""}, {'lat': 12.411781701424054, 'lng': 76.57481319246853, 'planned_arrival_iso': '2025-08-15T08:04:03.562570', 'name': 'Brindavan Gardens'}, {'lat': 12.307555714265657, 'lng': 76.65803000673, 'planned_arrival_iso': '2025-08-15T13:04:03.562570', 'name': 'Devaraja Market'}]",hash_7153e31e86a04df1
cac6d810-caa2-4dfb-87fc-dc2b2c743824,44,F,Australian,2025-09-07T21:04:03.595581,2025-09-17T21:04:03.595581,"[{'lat': 12.311779227064353, 'lng': 76.67576307073573, 'planned_arrival_iso': '2025-09-08T02:04:03.595581', 'name': 'Zoo'}, {'lat': 12.298692843997241, 'lng': 76.65350712489393, 'planned_arrival_iso': '2025-09-08T05:04:03.595581', 'name': 'Mysuru Palace'}, {'lat': 12.306538715602949, 'lng': 76.64788946535788, 'planned_arrival_iso': '2025-09-08T08:04:03.595581', 'name': 'Railway Station Area'}, {'lat': 12.307463680734658, 'lng': 76.65103690395678, 'planned_arrival_iso': '2025-09-08T11:04:03.595581', 'name': 'Devaraja Market'}, {'lat': 12.314745061358808, 'lng': 76.63134198213149, 'planned_arrival_iso': '2025-09-08T18:04:03.595581', 'name': ""St. Philomena's Church""}, {'lat': 12.428971686077405, 'lng': 76.57573238503117, 'planned_arrival_iso': '2025-09-09T00:04:03.595581', 'name': 'Brindavan Gardens'}]",hash_11be358f719f4a91
b5918391-e106-47aa-b09d-4bd412f41249,58,F,German,2025-09-04T21:04:03.669529,2025-09-11T21:04:03.669529,"[{'lat': 12.296911454702935, 'lng': 76.64838749842959, 'planned_arrival_iso': '2025-09-05T03:04:03.669529', 'name': 'Railway Station Area'}, {'lat': 12.291647826834959, 'lng': 76.6517389901166, 'planned_arrival_iso': '2025-09-05T05:04:03.669529', 'name': 'Mysuru Palace'}, {'lat': 12.30486186962444, 'lng': 76.65600846170123, 'planned_arrival_iso': '2025-09-05T10:04:03.669529', 'name': 'Devaraja Market'}, {'lat': 12.241240299248709, 'lng': 76.75014350661682, 'planned_arrival_iso': '2025-09-05T14:04:03.669529', 'name': 'Outskirts Area'}]",hash_ce51047643914063
091438b5-7c6c-4166-8296-4cf38060a3aa,42,Other,Japanese,2025-08-27T21:04:03.728462,2025-08-30T21:04:03.728462,"[{'lat': 12.283995660302036, 'lng': 76.65769708763631, 'planned_arrival_iso': '2025-08-28T00:04:03.728462', 'name': 'Devaraja Market'}, {'lat': 12.271247805786494, 'lng': 76.67439526768212, 'planned_arrival_iso': '2025-08-28T06:04:03.728462', 'name': 'Chamundi Hills'}, {'lat': 12.278054122310449, 'lng': 76.66099893109795, 'planned_arrival_iso': '2025-08-28T08:04:03.728462', 'name': 'Mysuru Palace'}, {'lat': 12.249852519487645, 'lng': 76.74997371744361, 'planned_arrival_iso': '2025-08-28T11:04:03.728462', 'name': 'Outskirts Area'}, {'lat': 12.423561153820703, 'lng': 76.59702295781443, 'planned_arrival_iso': '2025-08-28T15:04:03.728462', 'name': 'Brindavan Gardens'}, {'lat': 12.307037505058089, 'lng': 76.66556311617205, 'planned_arrival_iso': '2025-08-28T18:04:03.728462', 'name': 'Zoo'}]",hash_2e7b3ec4b1f54d62
